timestamp,tag,sample_index,repeat_index,folder,gamma,dt,cell_w,cell_h,cell_d,base_density,ppc,grid_x,grid_y,grid_z,steps,predicted_events,predicted_events_ran,measured_He4_final,E_rel_keV,v_rel,sigma_m2,volume,total_time,he4_file
20250923_234932,auto,2,3,auto_s2_ppc4_r3_20250923_234932,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,4,128,128,128,200,141113115960.22623,,141095422677.7821,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc4_r3_20250923_234932/simOutput/He4_energyHistogram_all.dat
20250923_235109,auto,2,4,auto_s2_ppc4_r4_20250923_235109,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,4,128,128,128,200,141113115960.22623,,141101206124.6142,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc4_r4_20250923_235109/simOutput/He4_energyHistogram_all.dat
20250923_235245,auto,2,5,auto_s2_ppc4_r5_20250923_235245,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,4,128,128,128,200,141113115960.22623,,141115303622.8437,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc4_r5_20250923_235245/simOutput/He4_energyHistogram_all.dat
20250923_235422,auto,2,6,auto_s2_ppc4_r6_20250923_235422,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,4,128,128,128,200,141113115960.22623,,141160923084.1845,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc4_r6_20250923_235422/simOutput/He4_energyHistogram_all.dat
20250923_235558,auto,2,7,auto_s2_ppc4_r7_20250923_235558,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,4,128,128,128,200,141113115960.22623,,141062337166.7288,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc4_r7_20250923_235558/simOutput/He4_energyHistogram_all.dat
20250923_235735,auto,2,8,auto_s2_ppc4_r8_20250923_235735,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,4,128,128,128,200,141113115960.22623,,141074630661.9088,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc4_r8_20250923_235735/simOutput/He4_energyHistogram_all.dat
20250923_235911,auto,2,9,auto_s2_ppc4_r9_20250923_235911,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,4,128,128,128,200,141113115960.22623,,141107017894.4933,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc4_r9_20250923_235911/simOutput/He4_energyHistogram_all.dat
20250924_000048,auto,2,10,auto_s2_ppc4_r10_20250924_000048,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,4,128,128,128,200,141113115960.22623,,141102915778.2884,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc4_r10_20250924_000048/simOutput/He4_energyHistogram_all.dat
20250924_000225,auto,2,1,auto_s2_ppc5_r1_20250924_000225,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,5,128,128,128,200,141113115960.22623,,141050290908.1794,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc5_r1_20250924_000225/simOutput/He4_energyHistogram_all.dat
20250924_000646,auto,2,2,auto_s2_ppc5_r2_20250924_000646,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,5,128,128,128,200,141113115960.22623,,141097303203.1557,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc5_r2_20250924_000646/simOutput/He4_energyHistogram_all.dat
20250924_000824,auto,2,3,auto_s2_ppc5_r3_20250924_000824,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,5,128,128,128,200,141113115960.22623,,141081058512.9583,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc5_r3_20250924_000824/simOutput/He4_energyHistogram_all.dat
20250924_001002,auto,2,4,auto_s2_ppc5_r4_20250924_001002,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,5,128,128,128,200,141113115960.22623,,141162094462.1489,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc5_r4_20250924_001002/simOutput/He4_energyHistogram_all.dat
20250924_001140,auto,2,5,auto_s2_ppc5_r5_20250924_001140,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,5,128,128,128,200,141113115960.22623,,141107312893.5399,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc5_r5_20250924_001140/simOutput/He4_energyHistogram_all.dat
20250924_001318,auto,2,6,auto_s2_ppc5_r6_20250924_001318,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,5,128,128,128,200,141113115960.22623,,141198865281.4879,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc5_r6_20250924_001318/simOutput/He4_energyHistogram_all.dat
20250924_001456,auto,2,7,auto_s2_ppc5_r7_20250924_001456,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,5,128,128,128,200,141113115960.22623,,141071356380.6156,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc5_r7_20250924_001456/simOutput/He4_energyHistogram_all.dat
20250924_001634,auto,2,8,auto_s2_ppc5_r8_20250924_001634,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,5,128,128,128,200,141113115960.22623,,141134018419.0327,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc5_r8_20250924_001634/simOutput/He4_energyHistogram_all.dat
20250924_001812,auto,2,9,auto_s2_ppc5_r9_20250924_001812,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,5,128,128,128,200,141113115960.22623,,141126603809.2218,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc5_r9_20250924_001812/simOutput/He4_energyHistogram_all.dat
20250924_001950,auto,2,10,auto_s2_ppc5_r10_20250924_001950,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,5,128,128,128,200,141113115960.22623,,141114530610.1877,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc5_r10_20250924_001950/simOutput/He4_energyHistogram_all.dat
20250924_002128,auto,2,1,auto_s2_ppc6_r1_20250924_002128,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,6,128,128,128,200,141113115960.22623,,141143949905.0998,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc6_r1_20250924_002128/simOutput/He4_energyHistogram_all.dat
20250924_002553,auto,2,2,auto_s2_ppc6_r2_20250924_002553,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,6,128,128,128,200,141113115960.22623,,141103923073.4343,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc6_r2_20250924_002553/simOutput/He4_energyHistogram_all.dat
20250924_002732,auto,2,3,auto_s2_ppc6_r3_20250924_002732,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,6,128,128,128,200,141113115960.22623,,141108658573.2815,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc6_r3_20250924_002732/simOutput/He4_energyHistogram_all.dat
20250924_002912,auto,2,4,auto_s2_ppc6_r4_20250924_002912,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,6,128,128,128,200,141113115960.22623,,141071922310.5168,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc6_r4_20250924_002912/simOutput/He4_energyHistogram_all.dat
20250924_003051,auto,2,5,auto_s2_ppc6_r5_20250924_003051,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,6,128,128,128,200,141113115960.22623,,141061250221.1703,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc6_r5_20250924_003051/simOutput/He4_energyHistogram_all.dat
20250924_003230,auto,2,6,auto_s2_ppc6_r6_20250924_003230,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,6,128,128,128,200,141113115960.22623,,141115132754.2793,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc6_r6_20250924_003230/simOutput/He4_energyHistogram_all.dat
20250924_003409,auto,2,7,auto_s2_ppc6_r7_20250924_003409,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,6,128,128,128,200,141113115960.22623,,141079763150.8361,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc6_r7_20250924_003409/simOutput/He4_energyHistogram_all.dat
20250924_003549,auto,2,8,auto_s2_ppc6_r8_20250924_003549,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,6,128,128,128,200,141113115960.22623,,141082779808.7178,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc6_r8_20250924_003549/simOutput/He4_energyHistogram_all.dat
20250924_003728,auto,2,9,auto_s2_ppc6_r9_20250924_003728,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,6,128,128,128,200,141113115960.22623,,141104176011.5275,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc6_r9_20250924_003728/simOutput/He4_energyHistogram_all.dat
20250924_003907,auto,2,10,auto_s2_ppc6_r10_20250924_003907,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,6,128,128,128,200,141113115960.22623,,141098155275.6808,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc6_r10_20250924_003907/simOutput/He4_energyHistogram_all.dat
20250924_004046,auto,2,1,auto_s2_ppc7_r1_20250924_004046,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,7,128,128,128,200,141113115960.22623,,141120156544.3868,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc7_r1_20250924_004046/simOutput/He4_energyHistogram_all.dat
20250924_004509,auto,2,2,auto_s2_ppc7_r2_20250924_004509,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,7,128,128,128,200,141113115960.22623,,141098607235.3791,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc7_r2_20250924_004509/simOutput/He4_energyHistogram_all.dat
20250924_004650,auto,2,3,auto_s2_ppc7_r3_20250924_004650,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,7,128,128,128,200,141113115960.22623,,141119937101.3707,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc7_r3_20250924_004650/simOutput/He4_energyHistogram_all.dat
20250924_004830,auto,2,4,auto_s2_ppc7_r4_20250924_004830,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,7,128,128,128,200,141113115960.22623,,141144956351.6311,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc7_r4_20250924_004830/simOutput/He4_energyHistogram_all.dat
20250924_005010,auto,2,5,auto_s2_ppc7_r5_20250924_005010,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,7,128,128,128,200,141113115960.22623,,141105047131.5933,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc7_r5_20250924_005010/simOutput/He4_energyHistogram_all.dat
20250924_005150,auto,2,6,auto_s2_ppc7_r6_20250924_005150,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,7,128,128,128,200,141113115960.22623,,141106070444.3932,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc7_r6_20250924_005150/simOutput/He4_energyHistogram_all.dat
20250924_005331,auto,2,7,auto_s2_ppc7_r7_20250924_005331,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,7,128,128,128,200,141113115960.22623,,141080664344.2825,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc7_r7_20250924_005331/simOutput/He4_energyHistogram_all.dat
20250924_005511,auto,2,8,auto_s2_ppc7_r8_20250924_005511,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,7,128,128,128,200,141113115960.22623,,141068071463.2357,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc7_r8_20250924_005511/simOutput/He4_energyHistogram_all.dat
20250924_005651,auto,2,9,auto_s2_ppc7_r9_20250924_005651,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,7,128,128,128,200,141113115960.22623,,141117505965.4263,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc7_r9_20250924_005651/simOutput/He4_energyHistogram_all.dat
20250924_005831,auto,2,10,auto_s2_ppc7_r10_20250924_005831,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,7,128,128,128,200,141113115960.22623,,141063114132.6067,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc7_r10_20250924_005831/simOutput/He4_energyHistogram_all.dat
20250924_010012,auto,2,1,auto_s2_ppc8_r1_20250924_010012,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,8,128,128,128,200,141113115960.22623,,141068286386.6895,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc8_r1_20250924_010012/simOutput/He4_energyHistogram_all.dat
20250924_010435,auto,2,2,auto_s2_ppc8_r2_20250924_010435,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,8,128,128,128,200,141113115960.22623,,141128914141.6339,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc8_r2_20250924_010435/simOutput/He4_energyHistogram_all.dat
20250924_010616,auto,2,3,auto_s2_ppc8_r3_20250924_010616,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,8,128,128,128,200,141113115960.22623,,141124909137.8176,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc8_r3_20250924_010616/simOutput/He4_energyHistogram_all.dat
20250924_010758,auto,2,4,auto_s2_ppc8_r4_20250924_010758,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,8,128,128,128,200,141113115960.22623,,141114383693.882,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc8_r4_20250924_010758/simOutput/He4_energyHistogram_all.dat
20250924_010939,auto,2,5,auto_s2_ppc8_r5_20250924_010939,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,8,128,128,128,200,141113115960.22623,,141124978685.3323,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc8_r5_20250924_010939/simOutput/He4_energyHistogram_all.dat
20250924_011120,auto,2,6,auto_s2_ppc8_r6_20250924_011120,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,8,128,128,128,200,141113115960.22623,,141074905967.0708,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc8_r6_20250924_011120/simOutput/He4_energyHistogram_all.dat
20250924_011302,auto,2,7,auto_s2_ppc8_r7_20250924_011302,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,8,128,128,128,200,141113115960.22623,,141058234126.3203,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc8_r7_20250924_011302/simOutput/He4_energyHistogram_all.dat
20250924_011443,auto,2,8,auto_s2_ppc8_r8_20250924_011443,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,8,128,128,128,200,141113115960.22623,,141103780571.7439,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc8_r8_20250924_011443/simOutput/He4_energyHistogram_all.dat
20250924_011624,auto,2,9,auto_s2_ppc8_r9_20250924_011624,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,8,128,128,128,200,141113115960.22623,,141124901183.7171,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc8_r9_20250924_011624/simOutput/He4_energyHistogram_all.dat
20250924_011805,auto,2,10,auto_s2_ppc8_r10_20250924_011805,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,8,128,128,128,200,141113115960.22623,,141134233980.915,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc8_r10_20250924_011805/simOutput/He4_energyHistogram_all.dat
20250924_011947,auto,2,1,auto_s2_ppc9_r1_20250924_011947,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,9,128,128,128,200,141113115960.22623,,141096106501.9083,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc9_r1_20250924_011947/simOutput/He4_energyHistogram_all.dat
20250924_012413,auto,2,2,auto_s2_ppc9_r2_20250924_012413,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,9,128,128,128,200,141113115960.22623,,141146208510.9274,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc9_r2_20250924_012413/simOutput/He4_energyHistogram_all.dat
20250924_012556,auto,2,3,auto_s2_ppc9_r3_20250924_012556,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,9,128,128,128,200,141113115960.22623,,141144885129.1126,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc9_r3_20250924_012556/simOutput/He4_energyHistogram_all.dat
20250924_012739,auto,2,4,auto_s2_ppc9_r4_20250924_012739,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,9,128,128,128,200,141113115960.22623,,141046254066.0156,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc9_r4_20250924_012739/simOutput/He4_energyHistogram_all.dat
20250924_012921,auto,2,5,auto_s2_ppc9_r5_20250924_012921,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,9,128,128,128,200,141113115960.22623,,141094613116.9769,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc9_r5_20250924_012921/simOutput/He4_energyHistogram_all.dat
20250924_013104,auto,2,6,auto_s2_ppc9_r6_20250924_013104,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,9,128,128,128,200,141113115960.22623,,141049156302.6599,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc9_r6_20250924_013104/simOutput/He4_energyHistogram_all.dat
20250924_013246,auto,2,7,auto_s2_ppc9_r7_20250924_013246,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,9,128,128,128,200,141113115960.22623,,141123082656.3726,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc9_r7_20250924_013246/simOutput/He4_energyHistogram_all.dat
20250924_013429,auto,2,8,auto_s2_ppc9_r8_20250924_013429,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,9,128,128,128,200,141113115960.22623,,141090444659.8712,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc9_r8_20250924_013429/simOutput/He4_energyHistogram_all.dat
20250924_013612,auto,2,9,auto_s2_ppc9_r9_20250924_013612,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,9,128,128,128,200,141113115960.22623,,141124048139.4934,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc9_r9_20250924_013612/simOutput/He4_energyHistogram_all.dat
20250924_013754,auto,2,10,auto_s2_ppc9_r10_20250924_013754,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,9,128,128,128,200,141113115960.22623,,141070370069.5923,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc9_r10_20250924_013754/simOutput/He4_energyHistogram_all.dat
20250924_013937,auto,2,1,auto_s2_ppc10_r1_20250924_013937,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,10,128,128,128,200,141113115960.22623,,141042875106.7889,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc10_r1_20250924_013937/simOutput/He4_energyHistogram_all.dat
20250924_014406,auto,2,2,auto_s2_ppc10_r2_20250924_014406,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,10,128,128,128,200,141113115960.22623,,141164400578.5422,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc10_r2_20250924_014406/simOutput/He4_energyHistogram_all.dat
20250924_014549,auto,2,3,auto_s2_ppc10_r3_20250924_014549,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,10,128,128,128,200,141113115960.22623,,141123923593.6688,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc10_r3_20250924_014549/simOutput/He4_energyHistogram_all.dat
20250924_014733,auto,2,4,auto_s2_ppc10_r4_20250924_014733,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,10,128,128,128,200,141113115960.22623,,141124677987.8945,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc10_r4_20250924_014733/simOutput/He4_energyHistogram_all.dat
20250924_014917,auto,2,5,auto_s2_ppc10_r5_20250924_014917,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,10,128,128,128,200,141113115960.22623,,141073946321.7344,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc10_r5_20250924_014917/simOutput/He4_energyHistogram_all.dat
20250924_015101,auto,2,6,auto_s2_ppc10_r6_20250924_015101,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,10,128,128,128,200,141113115960.22623,,141093703857.5061,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc10_r6_20250924_015101/simOutput/He4_energyHistogram_all.dat
20250924_015245,auto,2,7,auto_s2_ppc10_r7_20250924_015245,1.00033611,2.943745e-16,8.187358e-07,9.893432e-07,2.943745e-16,1.984209e+29,10,128,128,128,200,141113115960.22623,,141046005598.1372,1512.2561724653892,15531112.464565244,5.623362118922879e-30,6.970496868905975e-13,5.88749081410761e-14,/home/optolo43/../optolo43/auto_s2_ppc10_r7_20250924_015245/simOutput/He4_energyHistogram_all.dat
