#step <0 0.5 1 >1 count
1750 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.210639119529724e+13 1.210639119529724e+13
1800 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.244142406082153e+13 1.244142406082153e+13
1850 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.278665829849243e+13 1.278665829849243e+13
1900 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.311679103851318e+13 1.311679103851318e+13
1950 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.344672375869751e+13 1.344672375869751e+13
2000 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.378705751037597e+13 1.378705751037597e+13
2050 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.412059058761596e+13 1.412059058761596e+13
2100 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.445912416076660e+13 1.445912416076660e+13
2150 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.479485745620727e+13 1.479485745620727e+13
2200 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.512679037475586e+13 1.512679037475586e+13
2250 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.546832424545288e+13 1.546832424545288e+13
2300 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.579775691604614e+13 1.579775691604614e+13
2350 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.612968983459472e+13 1.612968983459472e+13
2400 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.645252185058594e+13 1.645252185058594e+13
2450 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.678485480880737e+13 1.678485480880737e+13
2500 0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00 1.712908894729614e+13 1.712908894729614e+13

